region,stage,phase,match_id,match_date,round_num,map_name,map_type,team,Damage Dealt,Damage Mitigated/Eliminations,Environmental Kills/10m,Damage as percent of total output,Time Played,Solo Kills/Deaths Ratio,Healing Done/Eliminations,Environmental Kills,Damage Mitigated/Deaths,Damage Mitigated as percent of total output,Healing Done as percent of total output,Objective Time,Damage Dealt/(Eliminations + Assists),Damage Mitigated/(Eliminations + Assists),Damage Dealt/Eliminations,Damage Dealt/10m,Final Blows/(Eliminations + Assists),Multi Kills/10m,K/D Ratio,Solo Kills/Damage Dealt Ratio,Solo Kills/10m,Damage Mitigated,Final Blows/Eliminations,Deaths/10m,Solo Kills/(Eliminations + Assists) Ratio,Eliminations/10m,Solo Kills/Eliminations Ratio,Healing Done/Deaths,Objective Time/10m,Solo Kills,Assists/10m,Assists,Healing Done,Multi Kills,Deaths,Healing Done/(Eliminations + Assists),Final Blows,(Eliminations + Assists)/Deaths,Damage Mitigated/10m,Eliminations,Solo Kills/Final Blows Ratio,Final Blows/10m,Healing Done/10m,Role,hero_bans,Result
EMEA,S3,Round Robin,EMEA_S3_RR_W4_D2_M1,2025-09-28T17:36:11,1,Lijiang Tower,Control,Vision Esports,23427,349.54999999999995,0.0,340,1805.0,2.0,800.12,0.0,4486.0,56,104,40.0,1541.69,269.68,1799.15,38936.840000000004,1.6700000000000002,0.0,59.67,0,3.32,4486,1.94,11.629999999999999,0.12,111.35,0.12,6659.0,66.48,2.0,18.27,11,9025,0.0,7,678.93,27.0,69.33,7455.96,67,0.22,44.870000000000005,15000.0,DamageDamageTankSupportSupport,Bastion,1
EMEA,S3,Round Robin,EMEA_S3_RR_W4_D2_M1,2025-09-28T17:36:11,2,King's Row,Hybrid,Quick Esports,23171,1270.67,0.0,304,3260.0,0.8500000000000001,3236.29,0.0,1360.63,63,133,161.0,2505.06,1047.1799999999998,3774.79,21323.01,2.04,0.0,4.29,0,5.5200000000000005,10334,2.98,40.480000000000004,0.63,30.36,1.0,2260.89,148.16,6.0,12.879999999999999,14,13570,0.0,44,1531.08,20.0,6.54,9509.82,33,1.75,18.4,12487.73,DamageDamageTankSupportSupport,Illari,0
EMEA,S3,Round Robin,EMEA_S3_RR_W4_D2_M1,2025-09-28T17:36:11,2,King's Row,Hybrid,Vision Esports,41413,416.19,0.0,366,3260.0,3.17,571.3199999999999,0.0,3576.47,55,79,262.0,1698.8,288.63,2220.42,38110.12,1.79,0.0,28.77,0,9.2,7846,2.35,18.4,0.35,85.56,0.51,3742.73,241.1,10.0,28.52,31,10446,0.0,20,418.35,44.0,39.07,7220.25,93,1.0,40.48,9612.880000000001,DamageDamageTankSupportSupport,Reinhardt,1
EMEA,S3,Round Robin,EMEA_S3_RR_W4_D2_M1,2025-09-28T17:36:11,3,Esperanca,Push,Quick Esports,23207,274.55,0.0,369,2365.0,0.75,1224.65,0.0,755.0,37,94,230.0,2360.59,251.67,3022.6,29438.059999999998,1.8399999999999999,1.27,6.99,0,5.08,3020,2.28,40.58,0.47000000000000003,50.74,0.55,1494.33,291.76,4.0,15.219999999999999,12,8579,1.0,32,859.76,18.0,8.73,3830.87,40,1.08,22.830000000000002,10882.45,DamageDamageTankSupportSupport,Dva,0
EMEA,S3,Round Robin,EMEA_S3_RR_W4_D2_M1,2025-09-28T17:36:11,3,Esperanca,Push,Vision Esports,28222,224.27,0.0,371,2365.0,1.2,695.06,0.0,1218.0,32,98,77.0,1567.59,188.87,1900.69,35799.57,1.78,0.0,34.3,0,3.81,2472,2.09,22.83,0.19,95.14,0.24,2067.9,97.67,3.0,21.57,17,9321,0.0,18,467.51,32.0,38.3,3135.73,75,0.54,40.6,11823.67,DamageDamageTankSupportSupport,Ana,1
EMEA,S3,Round Robin,EMEA_S3_RR_W4_D2_M2,2025-09-28T18:36:06,1,Lijiang Tower,Control,Goud Guys,22663,1051.0,1.56,323,1920.0,0.14,3671.13,1.0,566.0,36,141,74.0,4935.82,792.4000000000001,6039.18,35410.94,1.4000000000000001,0.0,2.78,0,1.56,3962,1.77,53.14,0.11,29.69,0.2,2076.0,115.61999999999999,1.0,10.93,7,14532,0.0,34,2341.16,7.0,3.78,6190.63,19,0.33,10.93,22706.25,DamageDamageTankSupportSupport,Dva,0
EMEA,S3,Round Robin,EMEA_S3_RR_W4_D2_M2,2025-09-28T18:36:06,1,Lijiang Tower,Control,Twisted Minds,29352,154.95,0.0,349,1920.0,3.5,1033.33,0.0,852.5,22,129,81.0,1288.82,99.92,1736.17,45862.49,1.46,4.68,51.83,0,9.37,2498,1.83,12.490000000000002,0.23,132.81,0.29000000000000004,9727.17,126.57,6.0,48.44,31,13701,3.0,8,538.4,33.0,73.83,3903.13,85,0.69,51.57,21407.809999999998,DamageDamageTankSupportSupport,Lifeweaver,1
EMEA,S3,Round Robin,EMEA_S3_RR_W4_D2_M2,2025-09-28T18:36:06,2,Esperanca,Push,Goud Guys,32988,1188.71,0.0,283,3010.0,0.31000000000000005,2087.1800000000003,0.0,2003.23,91,127,395.0,2563.44,1009.79,3379.18,32878.4,1.51,0.0,8.22,0,2.0,12318,1.9,30.900000000000002,0.16999999999999998,49.82,0.18,3415.06,393.68,2.0,19.93,20,19100,0.0,31,1096.35,19.0,11.74,12277.08,50,0.4,18.93,19036.54,DamageDamageTankSupportSupport,Wuyang,0
EMEA,S3,Round Robin,EMEA_S3_RR_W4_D2_M2,2025-09-28T18:36:06,2,Esperanca,Push,Twisted Minds,38607,854.95,0.0,294,3010.0,1.07,2361.2799999999997,0.0,3323.57,78,128,405.0,1625.24,602.47,2561.23,38478.729999999996,1.3,1.0,21.830000000000002,0,3.98,13144,1.7,18.93,0.16999999999999998,81.73,0.18,7334.25,403.64,4.0,48.84,49,19014,1.0,19,632.8900000000001,31.0,38.67,13100.33,82,0.39,30.89,18950.829999999998,DamageDamageTankSupportSupport,Hazard,1
EMEA,S3,Round Robin,EMEA_S3_RR_W4_D2_M2,2025-09-28T18:36:06,3,Suravasa,Flash,Goud Guys,45491,599.37,0.0,315,4575.0,0.44,2753.25,0.0,1040.81,42,142,213.0,2299.39,452.11,3271.19,29830.17,1.53,0.66,10.14,0,1.98,8767,2.02,30.17,0.13,47.21,0.19,3247.5600000000004,139.67,3.0,22.29,34,29980,1.0,46,1349.76,31.0,13.940000000000001,5748.860000000001,72,0.6,20.32,19659.02,DamageDamageTankSupportSupport,Sojourn,0
EMEA,S3,Round Robin,EMEA_S3_RR_W4_D2_M2,2025-09-28T18:36:06,3,Suravasa,Flash,Twisted Minds,57599,414.71000000000004,0.0,339,4575.0,1.3,1243.63,0.0,1099.11,39,122,233.0,1945.31,321.73,2457.63,37769.85,1.59,1.9700000000000002,20.25,0,3.93,9892,1.87,20.98,0.2,76.06,0.27,4119.17,152.79,6.0,26.89,41,25851,3.0,32,752.69,45.0,27.38,6486.55,116,0.7,29.509999999999998,16951.48,DamageDamageTankSupportSupport,Lucio,1
NA,S1,Playoffs,NA_S1_PO_GF_M1,2025-03-10T02:05:27,1,Nepal,Control,NTMR,52832,1110.9,1.3,319,4610.0,0.29000000000000004,1458.37,2.0,1635.2800000000002,69,112,212.0,2251.44,827.01,3100.0299999999997,34380.92,1.6099999999999999,0.0,8.52,0,1.9500000000000002,19919,2.13,33.85,0.11,56.61,0.15,2286.2799999999997,137.95,3.0,27.97,43,21892,0.0,52,676.9300000000001,38.0,12.89,12962.48,87,0.43,24.73,14246.420000000002,DamageDamageTankSupportSupport,Pharah,0
NA,S1,Playoffs,NA_S1_PO_GF_M1,2025-03-10T02:05:27,1,Nepal,Control,SpaceStation,54738,690.36,0.65,322,4610.0,0.47000000000000003,1097.18,1.0,3266.09,67,111,236.0,1687.8899999999999,584.6800000000001,2023.22,35621.26,1.52,0.0,18.27,0,2.5999999999999996,20448,1.77,26.03,0.15,87.86,0.15,2765.7,153.57999999999998,4.0,28.630000000000003,44,23309,0.0,40,538.95,50.0,23.45,13306.73,135,0.34,32.54,15168.54,DamageDamageTankSupportSupport,Ramattra,1
NA,S1,Playoffs,NA_S1_PO_GF_M1,2025-03-10T02:05:27,2,Route 66,Escort,NTMR,55953,743.15,0.0,300,4195.0,0.29000000000000004,866.19,0.0,2823.4300000000003,83,117,476.0,1561.1799999999998,572.51,2084.27,40014.07,1.41,0.0,18.26,0,1.44,21401,1.94,27.9,0.05,97.25999999999999,0.07,3341.4700000000003,340.40999999999997,2.0,45.76,64,22301,0.0,39,446.98,54.0,27.520000000000003,15304.650000000001,136,0.21000000000000002,38.63,15948.27,DamageDamageTankSupportSupport,Winston,1
NA,S1,Playoffs,NA_S1_PO_GF_M1,2025-03-10T02:05:27,2,Route 66,Escort,SpaceStation,45479,529.1500000000001,0.0,294,4195.0,0.26,1455.26,0.0,1352.5500000000002,63,143,662.0,1685.5200000000002,368.79,2146.94,32523.71,1.34,0.0,10.5,0,2.16,11619,1.78,38.620000000000005,0.12,75.8,0.15,2499.82,473.42,3.0,35.04,49,27342,0.0,54,738.81,39.0,15.33,8309.179999999998,106,0.47000000000000003,27.900000000000002,19553.269999999997,DamageDamageTankSupportSupport,Ana,0
NA,S1,Playoffs,NA_S1_PO_GF_M1,2025-03-10T02:05:27,3,Suravasa,Flash,NTMR,27090,652.89,0.0,308,2275.0,1.75,1018.6600000000001,0.0,3214.84,76,116,98.0,1657.69,564.52,2149.4900000000002,35723.08,2.05,0.0,17.5,0,7.92,9981,2.35,23.729999999999997,0.38,80.44,0.41000000000000003,2683.42,129.23000000000002,6.0,43.52,33,9541,0.0,18,405.87,32.0,27.25,13161.75,61,0.62,42.2,12581.539999999999,DamageDamageTankSupportSupport,Tracer,1
