region,stage,phase,match_id,match_date,team,player,Damage Dealt,Damage Mitigated/Eliminations,Environmental Kills/10m,Damage as percent of total output,Time Played,Solo Kills/Deaths Ratio,Healing Done/Eliminations,Environmental Kills,Damage Mitigated/Deaths,Damage Mitigated as percent of total output,Healing Done as percent of total output,Objective Time,Damage Dealt/(Eliminations + Assists),Damage Mitigated/(Eliminations + Assists),Damage Dealt/Eliminations,Damage Dealt/10m,Final Blows/(Eliminations + Assists),Multi Kills/10m,K/D Ratio,Solo Kills/Damage Dealt Ratio,Solo Kills/10m,Damage Mitigated,Final Blows/Eliminations,Deaths/10m,Solo Kills/(Eliminations + Assists) Ratio,Eliminations/10m,Solo Kills/Eliminations Ratio,Healing Done/Deaths,Objective Time/10m,Solo Kills,Assists/10m,Assists,Healing Done,Multi Kills,Deaths,Healing Done/(Eliminations + Assists),Final Blows,(Eliminations + Assists)/Deaths,Damage Mitigated/10m,Eliminations,Solo Kills/Final Blows Ratio,Final Blows/10m,Healing Done/10m,Role,Result
NA,S2,Round Robin,NA_S2_RR_W2_D2_M1,2025-05-18T20:51:39,Supernova,Renko,18493,40.5,0.0,112,2611.0,0.0,6271.23,0.0,40.5,2,285,199.0,1053.29,18.69,2269.36,16597.44,0.29,0.0,7.09,0,0.0,243,0.6000000000000001,21.57,0.0,33.69,0.0,9142.67,163.79000000000002,0.0,36.39,44,48862,0.0,23,2901.0,8.0,14.7,264.61,42,0.0,6.0,43983.89,SupportSupportSupportSupport,1
NA,S2,Round Robin,NA_S2_RR_W2_D2_M1,2025-05-18T20:51:39,Supernova,s9mm9,31759,495.19,0.0,316,2611.0,0.24000000000000002,124.96000000000001,0.0,655.4300000000001,67,18,195.0,2133.12,480.62,2248.06,27410.12,1.48,0.0,6.529999999999999,0,1.83,5701,1.57,32.42,0.11,49.4,0.13,173.28,176.45,2.0,3.0500000000000003,3,1390,0.0,34,113.92,24.0,6.91,5378.889999999999,58,0.32,19.79,1444.42,DamageDamageDamageDamage,1
NA,S2,Round Robin,NA_S2_RR_W2_D2_M2,2025-05-18T21:51:06,DhillDucks,Baz,13036,3439.23,0.0,145,1310.0,0.14,0.0,0.0,1996.6799999999998,155,0,78.0,2579.75,2581.04,3363.67,17947.09,1.22,0.0,1.7,0,1.56,13982,1.52,31.42,0.33,18.39,0.33,0.0,100.2,1.0,7.84,5,0,0.0,22,0.0,6.0,2.43,21562.809999999998,12,0.5,9.99,0.0,TankTankTank,0
NA,S2,Round Robin,NA_S2_RR_W2_D2_M2,2025-05-18T21:51:06,DhillDucks,Frothyfilly7,10405,0.0,0.0,121,1310.0,0.0,5954.0,0.0,0.0,0,179,25.0,1390.08,0.0,3862.62,13313.89,0.64,0.0,1.4900000000000002,0,0.0,0,1.71,31.83,0.0,15.200000000000001,0.0,1897.46,32.28,0.0,16.42,11,14122,0.0,22,2041.54,5.0,3.0,0.0,12,0.0,6.43,19387.61,SupportSupportSupport,0
NA,S2,Round Robin,NA_S2_RR_W2_D2_M2,2025-05-18T21:51:06,DhillDucks,Pdk,12764,9.0,0.0,299,1310.0,0.12,0.0,0.0,7.5,1,0,49.0,1834.72,9.0,1952.37,17218.03,1.58,0.0,2.66,0,1.97,45,1.68,33.8,0.2,27.27,0.25,0.0,58.410000000000004,1.0,1.97,1,0,0.0,23,0.0,12.0,2.7800000000000002,70.13,21,0.5,15.379999999999999,0.0,DamageDamageDamage,0
NA,S2,Round Robin,NA_S2_RR_W2_D2_M2,2025-05-18T21:51:06,DhillDucks,Redex,8495,208.0,0.0,108,1310.0,0.0,4327.67,0.0,52.0,9,183,35.0,1368.93,83.2,2536.17,10911.44,0.51,0.0,1.0699999999999998,0,0.0,416,0.8300000000000001,39.849999999999994,0.0,12.86,0.0,1529.18,46.36,0.0,11.489999999999998,9,14272,0.0,27,2359.58,3.0,2.05,648.31,10,0.0,3.91,18566.15,SupportSupportSupport,0
NA,S2,Round Robin,NA_S2_RR_W2_D2_M2,2025-05-18T21:51:06,DhillDucks,Rzr,10227,167.25,0.0,250,1310.0,0.0,384.42,0.0,111.5,20,30,49.0,2313.4,133.8,2488.14,13785.259999999998,0.6,0.0,2.08,0,0.0,669,0.61,30.450000000000003,0.0,19.700000000000003,0.0,151.14999999999998,66.91,0.0,2.94,2,1029,0.0,21,368.4,2.0,2.37,1316.07,15,0.0,2.5300000000000002,1632.3500000000001,DamageDamageDamage,0
NA,S2,Round Robin,NA_S2_RR_W2_D2_M2,2025-05-18T21:51:06,SpaceStation,Bliss,6157,176.79,0.0,66,1005.0,0.0,501.75,0.0,715.9300000000001,35,99,56.0,146.95,75.0,333.71999999999997,6780.639999999999,0.16999999999999998,0.97,8.27,0,0.0,2815,0.4,9.52,0.0,39.400000000000006,0.0,2054.73,66.01,0.0,51.65,43,8283,1.0,8,214.74,6.0,19.130000000000003,3401.7200000000003,34,0.0,7.58,9779.64,SupportSupport,1
NA,S2,Round Robin,NA_S2_RR_W2_D2_M2,2025-05-18T21:51:06,SpaceStation,Cjay,11914,45.27,0.0,117,1310.0,1.0,1284.15,0.0,498.0,5,178,25.0,371.9,20.75,831.31,16606.87,0.28,0.97,37.0,0,1.97,498,0.59,3.5,0.03,68.03,0.06,14221.5,33.38,1.0,71.96000000000001,53,18423,1.0,3,572.49,9.0,76.5,776.1,45,0.25,13.89,25504.42,SupportSupportSupport,1
NA,S2,Round Robin,NA_S2_RR_W2_D2_M2,2025-05-18T21:51:06,SpaceStation,Kellan,21365,721.7,0.0,175,1310.0,0.0,69.89,0.0,9681.0,114,12,79.0,843.4000000000001,597.2,994.36,29042.93,1.27,0.0,42.5,0,0.0,16035,1.47,5.87,0.0,90.96,0.0,931.0,105.48,0.0,13.82,11,1480,0.0,4,59.39,31.0,49.0,19869.739999999998,63,0.0,44.49,2052.69,TankTankTank,1
NA,S2,Round Robin,NA_S2_RR_W2_D2_M2,2025-05-18T21:51:06,SpaceStation,Seeker,19951,0.0,0.0,300,1310.0,1.0,0.0,0.0,0.0,0,0,61.0,861.61,0.0,871.6,27863.61,1.35,0.0,27.0,0,4.9,0,1.37,11.92,0.15,96.94,0.15,0.0,73.80000000000001,3.0,1.56,1,0,0.0,8,0.0,32.0,27.5,0.0,69,0.41000000000000003,44.64,0.0,DamageDamageDamage,1
NA,S2,Round Robin,NA_S2_RR_W2_D2_M2,2025-05-18T21:51:06,SpaceStation,Squid,3275,0.0,0.0,68,305.0,0.0,97.38,0.0,0.0,0,32,10.0,142.39,0.0,204.69,6442.62,0.3,0.0,16.0,0,0.0,0,0.44,1.97,0.0,31.48,0.0,1558.0,19.67,0.0,13.77,7,1558,0.0,1,67.74,7.0,23.0,0.0,16,0.0,13.77,3064.92,Support,1
NA,S2,Round Robin,NA_S2_RR_W2_D2_M2,2025-05-18T21:51:06,SpaceStation,Sugarfree,19443,0.0,0.0,277,1310.0,5.0,67.7,0.0,0.0,0,23,49.0,579.07,0.0,736.14,26600.260000000002,0.91,0.97,60.5,0,9.4,0,1.14,5.47,0.2,109.92,0.24,1245.5,49.2,6.0,28.869999999999997,21,2019,1.0,4,52.94,30.0,76.5,0.0,77,0.6100000000000001,42.980000000000004,2396.2,DamageDamageDamage,1
NA,S2,Round Robin,NA_S2_RR_W2_D2_M3,2025-05-18T23:04:04,Geekay Esports,Admiral,15643,589.46,0.0,104,2006.0,0.0,1968.3700000000001,0.0,2427.18,41,155,389.0,587.2,229.13,1281.26,14426.55,0.32,0.0,19.73,0,0.0,9409,0.67,7.859999999999999,0.0,34.06,0.0,11563.82,282.67,0.0,45.14,58,26612,0.0,12,846.01,8.0,44.09,6372.39,37,0.0,7.550000000000001,22032.39,SupportSupportSupport,1
NA,S2,Round Robin,NA_S2_RR_W2_D2_M3,2025-05-18T23:04:04,Geekay Esports,Cuffa,32036,1494.6499999999999,1.03,157,2006.0,0.11,70.04,1.0,8671.56,135,10,421.0,1078.11,1054.33,1553.96,28844.399999999998,0.7,0.0,20.89,0,0.54,33804,0.99,9.86,0.03,58.4,0.03,414.67,288.53999999999996,1.0,26.1,25,1776,0.0,13,51.019999999999996,21.0,31.0,26510.89,62,0.1,19.35,1437.31,TankTankTank,1
NA,S2,Round Robin,NA_S2_RR_W2_D2_M3,2025-05-18T23:04:04,Geekay Esports,Lethal,39108,2.86,0.0,300,2006.0,3.08,0.69,0.0,6.92,0,0,203.0,1830.17,2.77,1987.98,35493.520000000004,1.17,0.54,17.17,0,6.25,83,1.28,12.51,0.30000000000000004,54.29,0.32999999999999996,1.67,140.44000000000003,4.0,5.52,5,20,1.0,17,0.67,24.0,19.0,44.99,58,0.6799999999999999,23.21,10.84,DamageDamageDamage,1
NA,S2,Round Robin,NA_S2_RR_W2_D2_M3,2025-05-18T23:04:04,Geekay Esports,Ultraviolet,15024,28.24,0.0,88,2006.0,0.14,3193.6900000000005,0.0,86.43,1,211,258.0,528.03,10.75,1086.58,13180.95,0.49,0.0,14.04,0,0.54,509,0.9,8.77,0.02,36.99,0.05,14748.33,190.37,1.0,38.379999999999995,50,43069,0.0,11,1561.76,10.0,26.9,297.69,39,0.33,11.45,37961.14,SupportSupportSupport,1
NA,S2,Round Robin,NA_S2_RR_W2_D2_M3,2025-05-18T23:04:04,Geekay Esports,Wmaimone,27309,38.89,1.03,245,2006.0,0.17,210.82,1.0,233.33,7,48,139.0,965.5,37.84,1196.0,22839.48,1.1600000000000001,0.54,19.6,0,0.54,1400,1.42,10.29,0.03,57.05,0.03,1315.43,93.41,1.0,17.25,13,3270,1.0,12,149.37,33.0,26.17,758.81,64,0.05,27.220000000000002,3953.49,DamageDamageDamage,1
NA,S2,Round Robin,NA_S2_RR_W2_D2_M3,2025-05-18T23:04:04,Sakura,Cinnabar,11905,1735.87,1.03,75,2006.0,0.0,4550.9400000000005,1.0,1590.93,66,159,247.0,901.6099999999999,733.28,2109.71,9746.89,0.28,0.0,3.02,0,0.0,12536,0.67,19.4,0.0,19.36,0.0,3557.86,178.8,0.0,23.91,33,25870,0.0,22,1916.04,5.0,6.75,9943.98,28,0.0,4.07,22433.379999999997,SupportSupportSupport,0
NA,S2,Round Robin,NA_S2_RR_W2_D2_M3,2025-05-18T23:04:04,Sakura,Kellan,37408,2174.5,2.05,187,2006.0,0.14,19.42,2.0,2981.51,112,2,500.0,2646.8199999999997,1625.18,3465.9,33182.96,1.0,0.0,5.5600000000000005,0,1.03,24050,1.28,22.13,0.07,35.87,0.08,60.2,358.59,1.0,12.69,20,602,0.0,22,12.29,14.0,7.7,20497.620000000003,47,0.2,12.74,326.29,TankTankTank,0
NA,S2,Round Robin,NA_S2_RR_W2_D2_M3,2025-05-18T23:04:04,Sakura,Peace,29243,713.28,0.0,242,2006.0,1.0,38.41,0.0,2223.89,53,5,276.0,2536.09,708.7,2553.17,24229.0,1.5,0.0,9.56,0,1.9,6527,1.52,9.86,0.33,32.3,0.33,136.56,205.38,1.0,0.54,1,1229,0.0,13,37.24,19.0,9.67,5835.28,44,0.5,14.97,666.12,DamageDamageDamage,0
NA,S2,Round Robin,NA_S2_RR_W2_D2_M3,2025-05-18T23:04:04,Sakura,Xten,39853,0.0,0.0,300,2006.0,0.2,0.0,0.0,0.0,0,0,78.0,6481.67,0.0,6481.67,36560.93,1.02,0.0,4.4,0,1.08,0,1.02,17.29,0.07,24.67,0.07,0.0,60.25,2.0,0.0,0,0,0.0,19,0.0,20.0,4.4,0.0,36,0.11,11.81,0.0,DamageDamageDamage,0
NA,S2,Round Robin,NA_S2_RR_W2_D2_M3,2025-05-18T23:04:04,Sakura,Zzz,8684,0.0,0.0,50,2006.0,0.0,7025.34,0.0,0.0,0,250,163.0,524.69,0.0,1319.4,7415.07,0.15000000000000002,0.0,2.91,0,0.0,0,0.37,22.13,0.0,18.71,0.0,5815.33,112.24,0.0,26.94,35,47329,0.0,22,2832.1800000000003,4.0,7.0600000000000005,0.0,25,0.0,2.66,39514.43000000001,SupportSupportSupport,0
NA,S2,Round Robin,NA_S2_RR_W3_D1_M1,2025-05-24T21:49:44,Geekay Esports,Admiral,13637,967.62,0.0,75,2401.0,0.0,3183.6800000000003,0.0,1126.67,47,178,272.0,435.96999999999997,297.73999999999995,1194.67,10241.99,0.25,0.0,5.07,0,0.0,8820,0.56,17.37,0.0,28.61,0.0,4430.889999999999,203.26999999999998,0.0,41.04,54,33340,0.0,23,1203.61,8.0,12.04,6918.12,39,0.0,5.82,25039.13,SupportSupportSupport,1
NA,S2,Round Robin,NA_S2_RR_W3_D1_M1,2025-05-24T21:49:44,Geekay Esports,Cuffa,37710,1357.35,0.0,163,2401.0,0.95,33.589999999999996,0.0,4915.42,134,3,319.0,1410.27,1165.8400000000001,1634.3600000000001,28058.12,1.04,0.0,10.79,0,4.4,31780,1.19,15.23,0.21000000000000002,51.77,0.26,139.31,238.89000000000001,6.0,8.08,11,802,0.0,20,28.34,27.0,12.57,23515.59,69,0.74,20.62,571.8499999999999,TankTankTank,1
NA,S2,Round Robin,NA_S2_RR_W3_D1_M1,2025-05-24T21:49:44,Geekay Esports,Lethal,35159,12.67,0.0,298,2401.0,0.22,0.0,0.0,22.8,2,0,133.0,1659.05,11.4,1727.71,26375.04,1.3900000000000001,0.0,7.18,0,1.43,228,1.44,20.37,0.09,47.08,0.1,0.0,99.48,2.0,1.44,2,0,0.0,27,0.0,30.0,7.38,163.64,63,0.19,22.48,0.0,DamageDamageDamage,1
NA,S2,Round Robin,NA_S2_RR_W3_D1_M1,2025-05-24T21:49:44,Geekay Esports,Ultraviolet,14051,99.74000000000001,0.0,103,1868.0,0.0,2672.4500000000003,0.0,327.5,8,190,126.0,709.9100000000001,62.800000000000004,1438.45,15438.09,0.52,0.0,7.29,0,0.0,871,1.01,14.07,0.0,32.0,0.0,6156.96,100.89999999999999,0.0,37.02,44,28131,0.0,15,1221.96,11.0,15.24,1312.42,31,0.0,11.73,27546.9,SupportSupportSupport,1
NA,S2,Round Robin,NA_S2_RR_W3_D1_M1,2025-05-24T21:49:44,Geekay Esports,Wmaimone,26499,0.0,0.0,271,2401.0,2.06,116.78,0.0,0.0,0,29,75.0,1042.1399999999999,0.0,1125.3,20007.98,1.52,0.0,13.08,0,7.76,0,1.6400000000000001,12.61,0.42,53.89,0.45,458.53999999999996,56.67,10.0,4.98,7,3013,0.0,17,102.67,39.0,14.15,0.0,72,0.78,29.4,2143.84,DamageDamageDamage,1
NA,S2,Round Robin,NA_S2_RR_W3_D1_M1,2025-05-24T21:49:44,SpaceStation,Cjay,17253,392.59,0.0,94,2401.0,0.25,2997.0699999999997,0.0,545.8199999999999,25,181,133.0,663.58,174.2,1536.23,12902.130000000001,0.24,0.0,4.38,0,1.67,4529,0.53,18.08,0.08,25.46,0.2,4513.95,97.14,2.0,33.36,44,33985,0.0,24,1307.11,6.0,10.18,3392.52,34,1.0,4.529999999999999,25263.050000000003,SupportSupportSupport,0
NA,S2,Round Robin,NA_S2_RR_W3_D1_M1,2025-05-24T21:49:44,SpaceStation,Kellan,41721,1643.24,0.72,159,2401.0,0.2,73.72,1.0,7190.469999999999,136,6,338.0,1523.8600000000001,1289.9,1923.58,30980.35,0.8,0.0,12.91,0,0.71,36101,1.02,11.91,0.03,48.900000000000006,0.04,291.57,253.98000000000002,1.0,14.780000000000001,19,1641,0.0,16,61.19,22.0,16.98,26953.53,65,0.11,16.29,1167.6,TankTankTank,0
NA,S2,Round Robin,NA_S2_RR_W3_D1_M1,2025-05-24T21:49:44,SpaceStation,Seeker,27631,0.0,0.0,300,2401.0,0.29,0.0,0.0,0.0,0,0,137.0,1458.43,0.0,1497.59,20977.36,1.1400000000000001,0.0,5.47,0,2.1399999999999997,0,1.17,23.450000000000003,0.18,42.66,0.18,0.0,99.64,3.0,1.67,2,0,0.0,31,0.0,21.0,5.65,0.0,56,0.42000000000000004,15.83,0.0,DamageDamageDamage,0
NA,S2,Round Robin,NA_S2_RR_W3_D1_M1,2025-05-24T21:49:44,SpaceStation,Squid,22425,90.3,0.0,154,2401.0,0.12,935.4100000000001,0.0,225.98,12,135,127.0,659.9300000000001,54.900000000000006,1065.47,16720.72,0.51,0.0,7.08,0,0.72,1927,0.82,20.35,0.03,47.51,0.05,2192.25,95.44999999999999,1.0,29.44,39,19591,0.0,27,583.6800000000001,17.0,11.53,1376.96,63,0.2,12.86,14563.73,SupportSupportSupport,0
NA,S2,Round Robin,NA_S2_RR_W3_D1_M1,2025-05-24T21:49:44,SpaceStation,Sugarfree,26370,0.0,0.0,281,2401.0,0.11,87.52,0.0,0.0,0,19,198.0,848.8499999999999,0.0,1006.97,19701.1,1.23,0.0,15.89,0,0.71,0,1.4100000000000001,14.620000000000001,0.03,60.72,0.04,261.56,151.91,1.0,9.27,13,2118,0.0,20,68.09,38.0,17.439999999999998,0.0,80,0.1,29.08,1517.76,DamageDamageDamage,0
NA,S2,Round Robin,NA_S2_RR_W3_D1_M2,2025-05-24T23:04:57,NTMR,Kronik,30397,0.0,0.0,299,1976.0,1.3900000000000001,4.5,0.0,0.0,0,1,79.0,1447.31,0.0,1663.79,28164.58,1.3399999999999999,0.0,19.54,0,4.05,0,1.42,11.29,0.19,58.9,0.2,10.29,70.96000000000001,4.0,4.01,6,72,0.0,13,3.27,29.0,20.39,0.0,59,0.44,30.269999999999996,48.16,DamageDamageDamage,1
NA,S2,Round Robin,NA_S2_RR_W3_D1_M2,2025-05-24T23:04:57,NTMR,Lep,11267,173.54,0.67,105,1976.0,0.5,1149.4499999999998,1.0,675.11,32,164,79.0,349.48,102.69,623.5,10027.7,0.56,0.0,15.21,0,2.15,3183,1.0,11.29,0.07,50.49,0.11,7298.54,71.18,2.0,44.129999999999995,45,19471,0.0,13,582.31,18.0,29.71,2968.98,53,0.29,16.34,20156.83,SupportSupportSupport,1
NA,S2,Round Robin,NA_S2_RR_W3_D1_M2,2025-05-24T23:04:57,NTMR,Lukemino,16737,85.77,0.0,104,1976.0,0.0,2168.61,0.0,159.29,6,190,61.0,599.95,46.46,1238.38,14597.71,0.47,0.0,13.690000000000001,0,0.0,1115,1.01,10.209999999999999,0.0,40.879999999999995,0.0,9605.689999999999,63.12,0.0,52.97,52,30971,0.0,12,998.45,14.0,32.26,745.82,42,0.0,13.399999999999999,29940.78,SupportSupportSupport,1
NA,S2,Round Robin,NA_S2_RR_W3_D1_M2,2025-05-24T23:04:57,NTMR,Painkiller,18953,764.46,0.0,113,1079.0,0.0,0.0,0.0,3662.25,87,0,195.0,782.81,613.5,978.75,21091.4,0.5800000000000001,0.0,9.75,0,0.0,14649,0.72,8.91,0.0,43.53,0.0,0.0,218.43,0.0,11.21,10,0,0.0,8,0.0,14.0,12.25,16229.21,39,0.0,15.59,0.0,TankTank,1
NA,S2,Round Robin,NA_S2_RR_W3_D1_M2,2025-05-24T23:04:57,NTMR,Rhyno,11822,297.64,0.0,64,897.0,0.2,0.0,0.0,1309.6,36,0,102.0,407.66,225.79,537.36,7907.69,0.31,0.0,4.4,0,0.67,6548,0.41,3.34,0.03,14.72,0.05,0.0,68.23,1.0,4.68,7,0,0.0,5,0.0,9.0,5.8,4379.93,22,0.11,6.02,0.0,Tank,1
NA,S2,Round Robin,NA_S2_RR_W3_D1_M2,2025-05-24T23:04:57,NTMR,Rokit,27171,53.58,0.0,283,1976.0,4.17,2.46,0.0,321.5,17,1,196.0,1032.03,51.44,1042.77,24207.420000000002,1.08,1.15,45.33,0,6.9399999999999995,1286,1.1,6.319999999999999,0.26,78.2,0.26,14.75,175.06,7.0,1.08,1,59,1.0,7,2.36,29.0,45.58,1385.28,80,0.72,28.28,63.55,DamageDamageDamage,1
NA,S2,Round Robin,NA_S2_RR_W3_D1_M2,2025-05-24T23:04:57,Team Liquid,Infekted,30446,2020.83,0.0,172,1976.0,0.12,0.0,0.0,3537.56,128,0,389.0,1878.4899999999998,1462.8899999999999,2621.02,28693.36,0.73,0.0,7.27,0,1.08,22333,0.98,21.64,0.08,34.43,0.09,0.0,384.97,1.0,14.11,17,0,0.0,21,0.0,11.0,10.7,21833.91,39,0.2,10.85,0.0,TankTankTank,0
NA,S2,Round Robin,NA_S2_RR_W3_D1_M2,2025-05-24T23:04:57,Team Liquid,Knife,6944,257.8,0.0,69,557.0,0.14,52.0,0.0,368.29,26,5,23.0,694.4,257.8,694.4,7480.07,0.3,0.0,1.43,0,1.08,2578,0.3,7.54,0.1,10.77,0.1,74.29,24.78,1.0,0.0,0,520,0.0,7,52.0,3.0,1.43,2777.02,10,0.33,3.23,560.14,Damage,0
NA,S2,Round Robin,NA_S2_RR_W3_D1_M2,2025-05-24T23:04:57,Team Liquid,Rupal,12551,139.44,0.0,84,1976.0,0.0,4345.59,0.0,156.88,7,210,24.0,775.32,59.76,1651.08,10939.74,0.47,0.0,3.06,0,0.0,1255,0.92,22.15,0.0,20.31,0.0,3821.71,25.79,0.0,21.32,24,28569,0.0,23,2027.1799999999998,7.0,6.29,839.46,22,0.0,7.209999999999999,26765.27,SupportSupportSupport,0
NA,S2,Round Robin,NA_S2_RR_W3_D1_M2,2025-05-24T23:04:57,Team Liquid,Tr33,32248,0.0,0.0,300,1976.0,0.08,0.0,0.0,0.0,0,0,84.0,2910.69,0.0,3162.6400000000003,30316.72,1.4100000000000001,0.0,3.04,0,0.67,0,1.49,29.14,0.07,28.919999999999998,0.07,0.0,83.45,1.0,2.3,2,0,0.0,31,0.0,17.0,3.2600000000000002,0.0,32,0.1,14.45,0.0,DamageDamageDamage,0
NA,S2,Round Robin,NA_S2_RR_W3_D1_M2,2025-05-24T23:04:57,Team Liquid,Vega,9946,1246.77,0.0,85,1976.0,0.0,2333.54,0.0,1033.93,74,141,80.0,595.75,544.8199999999999,1332.99,8980.01,0.34,0.0,2.6599999999999997,0,0.0,8874,0.78,23.43,0.0,20.39,0.0,1968.28,72.47,0.0,24.7,27,16771,0.0,25,1025.45,6.0,5.890000000000001,7971.58,22,0.0,5.31,15119.29,SupportSupportSupport,0
NA,S2,Round Robin,NA_S2_RR_W3_D1_M2,2025-05-24T23:04:57,Team Liquid,Zeruhh,14784,0.0,0.0,200,1410.0,0.5,0.0,0.0,0.0,0,0,160.0,1072.33,0.0,1072.33,12129.59,0.89,0.0,6.3,0,1.35,0,0.89,8.45,0.11,22.5,0.11,0.0,137.48000000000002,2.0,0.0,0,0,0.0,9,0.0,14.0,6.3,0.0,27,0.17,10.41,0.0,DamageDamage,0
NA,S2,Round Robin,NA_S2_RR_W3_D2_M1,2025-05-25T21:08:11,DhillDucks,Axure,40425,1676.1,0.0,181,1914.0,0.12,0.0,0.0,3756.38,119,0,339.0,1921.0,1290.57,2503.2200000000003,37027.91,0.9299999999999999,1.36,7.42,0,0.68,26034,1.2000000000000002,20.37,0.02,46.81,0.03,0.0,322.96,1.0,14.63,17,0,2.0,21,0.0,21.0,9.7,24358.89,54,0.08,18.57,0.0,TankTankTank,1
NA,S2,Round Robin,NA_S2_RR_W3_D2_M1,2025-05-25T21:08:11,DhillDucks,Frothyfilly7,17741,0.0,0.0,90,2740.0,0.31,4919.44,0.0,0.0,0,310,187.0,598.6,0.0,1319.56,15319.58,0.22000000000000003,0.0,10.33,0,2.06,0,0.52,23.16,0.1,47.68,0.2,11390.32,152.6,2.0,62.96,79,61577,0.0,25,2361.7799999999997,7.0,24.27,0.0,57,1.2,6.0,55577.7,SupportSupportSupportSupport,1
NA,S2,Round Robin,NA_S2_RR_W3_D2_M1,2025-05-25T21:08:11,DhillDucks,Pdk,49944,0.0,0.0,400,2740.0,0.64,0.0,0.0,0.0,0,0,95.0,3366.92,0.0,3366.92,44704.44,2.27,0.68,10.24,0,3.85,0,2.27,29.35,0.22999999999999998,62.0,0.22999999999999998,0.0,86.55,5.0,0.0,0,0,1.0,32,0.0,43.0,10.24,0.0,77,0.42000000000000004,34.82,0.0,DamageDamageDamageDamage,1
NA,S2,Round Robin,NA_S2_RR_W3_D2_M1,2025-05-25T21:08:11,DhillDucks,Redex,16677,1265.05,0.0,120,2740.0,0.08,2443.23,0.0,1956.9800000000002,85,194,294.0,658.4200000000001,553.91,1316.57,15084.8,0.62,0.73,6.9399999999999995,0,0.73,13530,1.3,29.35,0.03,46.47,0.05,3991.5,237.89,1.0,48.58,59,28874,1.0,32,1136.66,17.0,15.07,12068.050000000001,54,0.25,14.82,25660.04,SupportSupportSupportSupport,1
NA,S2,Round Robin,NA_S2_RR_W3_D2_M1,2025-05-25T21:08:11,DhillDucks,Rzr,35695,477.18,0.0,314,2740.0,0.09,208.88,0.0,1051.93,57,29,279.0,1732.41,358.15999999999997,2294.54,30559.98,0.85,0.73,7.61,0,0.73,9860,1.11,29.979999999999997,0.03,53.519999999999996,0.05,342.01,237.28,1.0,19.22,22,2936,1.0,33,148.1,18.0,10.18,6944.76,63,0.33,15.09,2676.6,DamageDamageDamageDamage,1
NA,S2,Round Robin,NA_S2_RR_W3_D2_M1,2025-05-25T21:08:11,Supernova,Astro,54266,1655.5,0.0,232,2740.0,0.11,0.0,0.0,11135.859999999999,168,0,496.0,1883.71,1328.13,2346.94,48438.32,1.18,0.0,31.97,0,0.68,39762,1.48,18.85,0.04,88.67,0.05,0.0,440.5,1.0,21.76,24,0,0.0,24,0.0,37.0,39.68,34917.05,97,0.14,33.51,0.0,TankTankTankTank,1
NA,S2,Round Robin,NA_S2_RR_W3_D2_M1,2025-05-25T21:08:11,Supernova,Grapes,17676,747.72,0.0,102,2740.0,0.0,2860.5,0.0,2849.0,77,219,228.0,437.48,328.3,996.85,16340.560000000001,0.45,0.0,14.71,0,0.0,13364,1.0,20.939999999999998,0.0,67.7,0.0,7867.83,212.18,0.0,84.67,90,43111,0.0,24,1222.14,18.0,32.8,13061.849999999999,73,0.0,16.259999999999998,37513.68,SupportSupportSupportSupport,1
NA,S2,Round Robin,NA_S2_RR_W3_D2_M1,2025-05-25T21:08:11,Supernova,Jutsu,39817,0.0,0.0,400,2740.0,0.7,0.0,0.0,0.0,0,0,106.0,2120.52,0.0,2120.52,36777.85,1.52,0.0,15.7,0,3.5300000000000002,0,1.52,22.86,0.16999999999999998,77.61,0.16999999999999998,0.0,100.1,4.0,0.0,0,0,0.0,28,0.0,31.0,15.7,0.0,83,0.42000000000000004,29.28,0.0,DamageDamageDamageDamage,1
NA,S2,Round Robin,NA_S2_RR_W3_D2_M1,2025-05-25T21:08:11,Supernova,Renko,18276,66.92,0.0,91,2740.0,0.0,3973.44,0.0,87.0,4,306,138.0,545.39,34.8,1158.93,15616.89,0.45,0.0,24.97,0,0.0,870,0.97,19.85,0.0,61.85,0.0,19136.78,126.93,0.0,73.78999999999999,79,58419,0.0,25,1833.19,16.0,53.519999999999996,590.5,66,0.0,14.46,53860.88,SupportSupportSupportSupport,1
NA,S2,Round Robin,NA_S2_RR_W3_D2_M1,2025-05-25T21:08:11,Supernova,Ryan,32709,174.71,0.0,360,2740.0,0.2,25.16,0.0,771.85,35,5,325.0,1338.87,174.71,1338.87,29194.92,1.96,0.0,17.39,0,1.36,3943,1.96,21.33,0.08,89.12,0.08,103.15,297.52,2.0,0.0,0,583,0.0,25,25.16,48.0,17.39,3580.67,98,0.17,43.15,503.14,DamageDamageDamageDamage,1
NA,S2,Round Robin,NA_S2_RR_W3_D2_M2,2025-05-25T22:21:49,Extinction,Hitori,31378,1536.18,0.0,161,1971.0,0.0,177.64,0.0,3052.06,121,18,387.0,1504.54,1200.82,1977.08,29081.33,0.98,1.0,6.37,0,0.0,23082,1.28,21.52,0.0,45.980000000000004,0.0,488.5,361.3,0.0,19.35,20,3908,1.0,23,108.56,20.0,8.93,21048.81,49,0.0,18.48,3908.0,TankTankTank,0
