region,stage,phase,match_id,match_date,team,Damage Dealt,Damage Mitigated/Eliminations,Environmental Kills/10m,Damage as percent of total output,Time Played,Solo Kills/Deaths Ratio,Healing Done/Eliminations,Environmental Kills,Damage Mitigated/Deaths,Damage Mitigated as percent of total output,Healing Done as percent of total output,Objective Time,Damage Dealt/(Eliminations + Assists),Damage Mitigated/(Eliminations + Assists),Damage Dealt/Eliminations,Damage Dealt/10m,Final Blows/(Eliminations + Assists),Multi Kills/10m,K/D Ratio,Solo Kills/Damage Dealt Ratio,Solo Kills/10m,Damage Mitigated,Final Blows/Eliminations,Deaths/10m,Solo Kills/(Eliminations + Assists) Ratio,Eliminations/10m,Solo Kills/Eliminations Ratio,Healing Done/Deaths,Objective Time/10m,Solo Kills,Assists/10m,Assists,Healing Done,Multi Kills,Deaths,Healing Done/(Eliminations + Assists),Final Blows,(Eliminations + Assists)/Deaths,Damage Mitigated/10m,Eliminations,Solo Kills/Final Blows Ratio,Final Blows/10m,Healing Done/10m,Role,Result
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D1_M2,2025-05-10T20:22:37,Twisted Minds,196238,15525.2,0.0,1197,14980.0,1.28,21992.98,0.0,10475.68,404,701,1491.0,14008.54,8436.0,25843.52,178473.19,5.29,1.5899999999999999,45.9,0,6.66,81786,7.2,175.83,0.28,291.23,0.36,13178.99,1350.59,8.0,156.01999999999998,178,104902,2.0,185,7415.63,121.0,69.58,75284.20999999999,330,0.81,106.52,95960.2,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamage-TankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M1,2025-05-11T17:46:25,Frost Tails,104157,3851.0299999999997,0.0,899,9190.0,0.5,8203.79,0.0,8692.76,231,372,975.0,9078.289999999999,2331.24,12656.44,102249.06,4.42,2.76,22.69,0,3.75,37992,5.67,97.71,0.43,136.24,0.45999999999999996,9824.07,953.98,4.0,77.3,79,53579,3.0,99,3608.75,52.0,37.8,36845.57,138,0.78,51.16,52528.65,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M1,2025-05-11T17:46:25,Team Peps,106557,2531.54,1.08,843,9190.0,0.7,4864.46,1.0,16515.58,263,394,1014.0,4615.9,1607.62,6264.61,104710.78,4.17,6.08,95.7,0,1.78,49915,5.51,51.15,0.11000000000000001,259.28999999999996,0.15000000000000002,28623.85,981.0699999999999,2.0,156.65,159,63806,6.0,52,1875.63,98.0,161.05,48518.45,261,0.28,96.63,62590.2,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M2,2025-05-11T19:58:26,Quick Esports,228339,4642.05,0.0,1414,21580.0,2.11,10755.6,0.0,11705.78,416,669,2392.0,9261.4,3125.2400000000002,12402.2,158111.68,7.13,0.0,59.15,0,13.18,94684,8.95,161.26,0.69,347.4,0.8400000000000001,13526.779999999999,1711.3,19.0,166.26,240,124220,0.0,228,4275.42,193.0,86.1,64534.17,503,2.21,133.46,86597.31,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M2,2025-05-11T19:58:26,Virtuspro,248428,3441.8599999999997,0.0,1477,21580.0,2.14,6403.64,0.0,14025.82,397,622,2393.0,8190.6900000000005,2428.42,10693.45,173603.89,7.05,4.3,87.37,0,11.06,97271,9.41,134.4,0.46,422.55,0.71,18019.59,1684.37,16.0,214.31,302,117572,7.0,194,2886.01,227.0,133.66,66845.66,597,2.1,160.47,81846.46,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M3,2025-05-11T21:21:13,Al qadsiah,134296,2369.36,0.0,1178,12710.0,1.16,5338.42,0.0,9691.48,291,533,1034.0,4653.0,1350.61,6593.59,127016.08,5.15,5.63,78.05,0,5.97,45625,7.05,110.91,0.24,394.79,0.3,15594.09,961.87,6.0,224.25,230,81889,5.0,119,2225.9,153.0,124.18,46174.25,416,0.78,144.64000000000001,77432.07,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W1_D2_M3,2025-05-11T21:21:13,The Ultimates,153593,3422.2200000000003,0.0,1242,12710.0,0.67,4837.97,0.0,6934.53,288,468,1424.0,7439.25,2309.6800000000003,9722.28,143880.94,5.640000000000001,2.9800000000000004,49.49,0,4.42,48086,7.3,144.64000000000001,0.21000000000000002,294.81,0.33,7034.4,1326.3700000000001,5.0,134.49,141,59226,3.0,153,2310.58,118.0,67.19,46819.23,316,1.06,109.94,56400.4,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M1,2025-05-17T17:32:36,Team Peps,44098,3557.34,1.25,531,4660.0,0.56,6752.54,1.0,3977.0,207,262,188.0,3750.53,1810.03,5656.87,56482.93,3.07,0.0,15.58,0,5.23,22767,4.5,76.06,0.4,113.41,0.44,6660.0,239.95,4.0,53.58,42,32307,0.0,59,2571.7200000000003,36.0,23.740000000000002,29301.690000000002,89,1.0,46.16,41423.76,DamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M1,2025-05-17T17:32:36,Twisted Minds,65366,1375.07,1.25,652,4660.0,0.7,1535.31,1.0,9563.58,136,211,242.0,2924.8500000000004,986.66,4056.7,83950.99,2.6,0.0,51.09,0,3.83,25377,3.33,47.4,0.14,207.21,0.18,5350.43,309.08,3.0,101.15,79,21191,0.0,37,733.78,58.0,72.33,32369.06,161,0.51,74.82,27084.75,DamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M2,2025-05-17T18:42:33,Al qadsiah,70461,858.57,0.0,604,5280.0,1.98,2400.0,0.0,11532.4,138,257,302.0,2708.61,738.04,3523.12,81998.23,2.94,0.0,87.06,0,6.16,20970,3.74,39.29,0.25,232.01,0.31,9604.5,327.26,6.0,92.17,79,34853,0.0,36,1113.19,77.0,114.85,24167.54,197,0.6900000000000001,89.36,40264.3,DamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M2,2025-05-17T18:42:33,Frost Tails,61796,2282.19,0.0,590,5280.0,0.58,13044.62,0.0,2414.0,138,272,600.0,6466.82,1868.87,9489.699999999999,70422.97,3.54,0.0,10.06,0,5.18,18477,4.32,89.35000000000001,0.5,85.26,0.69,4558.6900000000005,600.01,4.0,40.28,38,32754,0.0,77,3956.87,36.0,15.01,21585.94,79,1.31,39.32,38330.17,DamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M3,2025-05-17T19:45:11,GenG,90924,4067.2999999999997,0.88,870,9050.0,1.1800000000000002,9104.54,1.0,7991.870000000001,263,367,880.0,7352.7,2765.77,9647.27,90003.12,4.7,0.88,27.43,0,5.73,42073,6.17,89.0,0.44,147.26,0.54,9044.32,798.23,6.0,67.92,72,54708,1.0,91,3255.44,65.0,39.04,40054.29,152,1.25,62.78,51825.64,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D1_M3,2025-05-17T19:45:11,Virtuspro,108223,2472.45,0.0,904,9050.0,1.06,4882.83,0.0,9060.86,207,389,541.0,5372.19,1309.74,7302.42,106047.14,4.4,0.0,59.46,0,4.87,31052,5.76,63.67,0.30000000000000004,229.18,0.33,14675.75,505.17,5.0,110.88,112,53742,0.0,66,2039.44,90.0,89.13,32330.81,236,0.63,88.11,52839.520000000004,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D2_M1,2025-05-18T18:09:40,Quick Esports,145988,6218.75,1.84,1415,14635.0,2.73,10194.05,2.0,25909.48,443,641,1548.0,7837.92,3266.4900000000002,11101.17,152728.67,6.64,0.89,98.56,0,10.07,79189,9.3,143.62,0.52,367.36,0.55,26515.96,1478.22,10.0,203.14,192,88964,1.0,149,3812.83,134.0,153.88,84887.43,350,1.42,138.43,96385.06999999999,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D2_M1,2025-05-18T18:09:40,The Ultimates,163827,6180.65,1.83,1534,14635.0,3.32,15787.220000000001,2.0,10108.61,346,619,1119.0,13257.0,4772.990000000001,17688.54,170078.64,7.15,2.7600000000000002,83.01,0,11.55,57229,9.96,141.12,0.49,363.27,0.53,14629.34,1069.09,12.0,158.2,168,71588,3.0,137,6796.16,147.0,115.15,57863.5,380,1.0899999999999999,141.77,76063.98,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D2_M2,2025-05-18T19:07:57,Frost Tails,88717,4723.36,0.0,888,8900.0,1.62,7395.51,0.0,7369.65,230,383,1076.0,7114.33,3209.0,9630.56,88110.86,4.86,4.72,24.51,0,10.32,38073,6.75,106.03,0.8200000000000001,154.21,1.21,7203.26,1049.8,10.0,86.97,88,50549,5.0,102,3075.18,68.0,38.15,37000.27,155,2.04,68.0,49229.170000000006,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S2,Round Robin,EMEA_S2_RR_W2_D2_M2,2025-05-18T19:07:57,GenG,100357,1989.1999999999998,0.0,912,8900.0,1.2,3747.64,0.0,19930.48,233,355,1020.0,3909.75,1132.98,5244.9,100572.89,4.08,6.609999999999999,86.61,0,6.1899999999999995,38720,5.51,68.02,0.23,287.33,0.23,12223.24,1003.99,5.0,146.81,146,50184,7.0,68,1551.22,102.0,134.93,37748.01,278,0.45,106.05,49333.979999999996,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W3_D1_M1,2025-05-24T17:44:40,Al qadsiah,112833,2516.69,0.0,804,9000.0,1.9700000000000002,4525.25,0.0,15014.859999999999,286,409,643.0,4224.97,1678.81,5859.52,113341.12,3.46,3.18,72.1,0,8.33,51256,4.74,63.67,0.33999999999999997,284.91,0.41,15720.27,662.28,8.0,146.01,146,64282,3.0,64,2108.1800000000003,95.0,108.71000000000001,51446.9,283,1.0,95.48,64066.97,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W3_D1_M1,2025-05-24T17:44:40,Virtuspro,111457,4126.04,0.87,849,9000.0,0.5800000000000001,5947.88,1.0,6712.95,266,387,944.0,7863.47,3300.19,9518.7,111771.43,4.27,0.0,30.12,0,3.22,48234,5.37,97.22,0.28,180.88,0.32,9574.19,996.61,3.0,78.34,80,63147,0.0,97,3257.54,63.0,41.97,49246.9,183,1.2,62.79,63450.04,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S2,Round Robin,EMEA_S2_RR_W3_D1_M2,2025-05-24T19:35:13,GenG,224874,5293.7,0.84,1487,19670.0,3.17,9230.630000000001,1.0,15751.689999999999,369,644,1807.0,10711.77,3441.6800000000003,14058.68,171955.77,6.98,3.18,72.9,0,13.64,87432,9.17,129.79,0.89,326.3,0.98,17430.56,1344.21,17.0,150.47,195,114935,4.0,174,4566.97,159.0,102.72,64919.340000000004,420,2.27,123.69,87213.20999999999,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W3_D1_M2,2025-05-24T19:35:13,Team Peps,206516,4339.51,1.46,1473,19670.0,2.61,10105.8,2.0,21757.12,365,665,1961.0,9864.15,2978.82,13105.97,156184.55000000002,7.66,0.0,90.12,0,12.75,81041,9.57,125.38,0.92,330.14,1.28,18818.84,1503.16,16.0,155.52,210,123846,0.0,161,4463.5,171.0,128.79,61348.96,445,3.83,127.67,94354.62,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W3_D2_M1,2025-05-25T18:28:42,Frost Tails,260122,7460.72,0.0,1379,21000.0,3.18,16251.68,0.0,22792.649999999998,442,678,2994.0,11110.86,4823.45,16195.45,185457.48,7.1000000000000005,0.0,67.96,0,14.48,129623,9.35,139.6,0.9,304.43,1.02,19769.61,2147.77,20.0,159.19,223,144944,0.0,195,5233.96,169.0,101.03999999999999,91818.59,427,2.29,120.82000000000001,102899.59,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W3_D2_M1,2025-05-25T18:28:42,Quick Esports,265463,6633.110000000001,1.35,1384,21000.0,2.71,11080.43,2.0,26617.059999999998,451,663,2474.0,10418.21,4236.42,14447.95,188902.76,7.14,0.0,78.45,0,12.24,133035,9.78,122.31,0.61,339.48,0.73,22302.63,1745.03,17.0,181.41,255,144694,0.0,171,4618.71,193.0,121.29,93892.17,474,1.82,138.21,103173.45,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W3_D2_M2,2025-05-25T19:35:25,The Ultimates,61632,4064.9,0.0,963,6455.0,2.12,5277.58,0.0,4476.89,235,303,296.0,8373.03,3087.58,10297.52,85777.95,5.44,0.0,19.99,0,13.08,26797,6.59,109.64,1.26,133.1,1.26,4421.24,438.18,9.0,39.06,28,25114,0.0,79,2882.5,41.0,25.02,36139.14,94,2.88,57.76,34179.83,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S2,Round Robin,EMEA_S2_RR_W3_D2_M2,2025-05-25T19:35:25,Twisted Minds,73136,1457.71,0.0,993,6300.0,2.41,2930.1000000000004,0.0,12467.0,146,362,376.0,4622.75,1207.49,5786.49,104168.32,4.51,1.33,87.28,0,7.33,18255,5.64,58.379999999999995,0.31,276.8,0.4,10743.0,574.85,5.0,104.91,78,31637,1.0,41,1619.75,76.0,117.61,25920.4,196,0.79,107.06,43754.13,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W4_D1_M1,2025-05-31T17:42:19,Frost Tails,102124,6644.85,0.0,834,9555.0,0.31,9946.77,0.0,7574.150000000001,307,359,785.0,8690.89,4607.51,13543.08,94569.3,4.34,0.0,14.16,0,3.3499999999999996,56677,5.69,137.17000000000002,0.33,114.92,0.36,5669.37,723.98,4.0,62.7,68,51272,0.0,144,3764.82,48.0,22.04,51229.75,121,0.9000000000000001,45.43,48465.14,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S2,Round Robin,EMEA_S2_RR_W4_D1_M1,2025-05-31T17:42:19,Virtuspro,127929,1332.48,0.0,914,9555.0,2.5300000000000002,3527.59,0.0,21831.07,217,371,1282.0,3815.1,947.59,5017.95,120687.16,4.32,3.27,160.56,0,6.26,44845,5.44,45.44,0.18,364.94,0.22,22672.03,1132.59,6.0,191.14,207,66803,4.0,48,1363.99,144.0,235.56,38721.85,386,0.6000000000000001,137.15,61640.63,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W4_D1_M2,2025-05-31T18:50:33,Team Peps,119123,2163.34,1.07,872,11035.0,0.6200000000000001,6873.38,1.0,4996.38,209,421,886.0,5578.75,1495.8700000000001,7283.79,97264.11,3.94,0.0,30.759999999999998,0,3.65,39128,5.05,101.51,0.26,199.26,0.33999999999999997,9584.86,682.53,5.0,93.4,110,76284,0.0,123,3085.77,87.0,44.69,32719.579999999998,238,0.98,70.93,62489.93,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S2,Round Robin,EMEA_S2_RR_W4_D1_M2,2025-05-31T18:50:33,The Ultimates,137849,2729.8,0.0,886,11035.0,4.2,4268.76,0.0,12712.68,246,367,986.0,5225.29,1868.19,6752.13,112732.81,4.51,0.0,84.63,0,8.39,58360,5.8100000000000005,72.68,0.45999999999999996,250.05,0.48,12056.57,753.63,11.0,114.88,140,66048,0.0,89,1898.0800000000002,122.0,112.17,46758.42,304,0.86,100.45,54145.79,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W4_D2_M1,2025-06-01T17:40:30,Al qadsiah,118398,2171.25,0.0,888,9785.0,2.5300000000000002,7134.09,0.0,13206.92,243,370,651.0,3916.38,1226.41,5300.36,107403.98,4.08,1.21,85.08,0,9.13,42338,5.46,65.36,0.3,303.75,0.37,14293.9,528.8100000000001,9.0,154.94,164,61484,1.0,73,1786.0,122.0,129.3,39942.11,312,1.23,117.86,54404.53999999999,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W4_D2_M1,2025-06-01T17:40:30,Quick Esports,104770,4711.87,0.0,833,9785.0,0.68,7485.6,0.0,5899.85,272,395,620.0,7267.47,2941.9900000000002,9309.66,94040.12,4.54,1.7400000000000002,21.12,0,4.93,49868,6.08,119.06,0.38,156.55,0.39,7375.1900000000005,492.94,6.0,70.31,79,57724,2.0,123,3116.13,73.0,31.3,41861.26,176,0.77,65.36,50242.45,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S2,Round Robin,EMEA_S2_RR_W4_D2_M2,2025-06-01T18:41:39,GenG,69751,4956.73,0.0,869,7195.0,1.29,13372.59,0.0,7330.75,236,396,373.0,8157.91,2868.36,11908.76,86848.44,4.54,0.0,29.03,0,7.5,29034,5.47,90.14,0.45,144.28,0.56,10178.07,496.2,6.0,71.95,59,40203,0.0,68,3905.14,47.0,44.45,34118.6,120,1.18,57.2,50659.95,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S2,Round Robin,EMEA_S2_RR_W4_D2_M2,2025-06-01T18:41:39,Twisted Minds,84778,4369.32,0.0,924,7195.0,9.41,9473.43,0.0,15988.67,180,396,342.0,7921.4400000000005,4098.030000000001,10292.19,105699.35,5.93,0.0,56.480000000000004,0,26.310000000000002,33386,7.03,57.19,1.47,179.45,1.52,11040.36,435.56,15.0,50.84,40,37963,0.0,47,3805.7400000000002,67.0,68.8,40340.39,139,2.83,89.14,48105.03,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W5_D1_M1,2025-06-07T18:04:19,GenG,180196,4217.81,1.4700000000000002,1215,15580.0,2.33,7715.030000000001,2.0,16193.51,321,462,1164.0,8349.45,3181.0299999999997,11146.16,138263.75,5.95,0.0,73.71000000000001,0,8.46,72300,7.640000000000001,84.01,0.47000000000000003,270.15,0.5,20661.55,880.1,11.0,112.95,145,86853,0.0,110,3159.52,133.0,108.03,55453.130000000005,343,1.1400000000000001,104.05,65965.46,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W5_D1_M1,2025-06-07T18:04:19,Quick Esports,150754,7394.3099999999995,0.0,1087,15580.0,2.38,13881.380000000001,0.0,13946.28,387,526,1590.0,9290.67,4039.62,12101.19,115182.11,6.13,3.27,44.5,0,12.06,83339,8.02,107.94,1.23,203.12,1.4,14771.29,1260.12,15.0,89.59,120,103852,4.0,138,5811.19,110.0,63.19,62070.159999999996,267,3.12,84.03,78699.43,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W5_D1_M2,2025-06-07T19:05:07,Al qadsiah,92826,1905.3000000000002,0.0,905,6780.0,1.73,3452.13,0.0,14746.5,237,357,686.0,4377.75,1305.6299999999999,6001.32,127012.70999999999,3.83,0.0,137.99,0,5.51,27656,5.0,39.08,0.21,323.24,0.26,27612.17,854.28,4.0,155.4,113,40294,0.0,33,1646.8400000000001,82.0,214.06,39170.63,231,0.54,113.64,57504.33,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
EMEA,S2,Round Robin,EMEA_S2_RR_W5_D1_M2,2025-06-07T19:05:07,Team Peps,66210,12679.58,0.0,846,6780.0,0.75,19383.41,0.0,5822.97,257,399,714.0,20340.420000000002,11750.01,21873.79,91658.64,4.79,0.0,15.95,0,3.42,32058,5.23,113.62,0.2,92.75999999999999,0.2,10165.07,870.28,3.0,42.52,37,49131,0.0,82,15596.96,32.0,23.87,45885.47,79,0.33,37.96,67532.06999999999,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,0
EMEA,S2,Round Robin,EMEA_S2_RR_W5_D1_M3,2025-06-07T21:23:36,Twisted Minds,281443,7358.43,0.0,1784,23160.0,2.35,9477.039999999999,0.0,24979.57,421,793,2243.0,12115.82,5432.02,15658.71,220605.08,8.36,2.52,105.0,0,11.17,135367,10.52,147.57,0.64,432.6,0.75,23031.63,1790.6299999999999,15.0,187.55,234,135072,3.0,193,4828.74,197.0,147.63,103246.02,547,1.81,155.33,104400.14,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,2
EMEA,S2,Round Robin,EMEA_S2_RR_W5_D1_M3,2025-06-07T21:23:36,Virtuspro,263198,7801.49,0.0,1752,23160.0,3.3200000000000003,13656.93,0.0,16802.34,480,765,2347.0,12967.0,5621.3,17043.29,202850.77,9.09,1.21,78.66,0,15.18,121202,11.44,155.26,0.92,369.93,1.1500000000000001,27199.0,1861.67,21.0,160.0,204,154485,1.0,197,5975.16,192.0,115.53,91369.91,487,3.04,146.88,121745.43000000001,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,2
EMEA,S2,Round Robin,EMEA_S2_RR_W5_D2_M1,2025-06-08T17:53:15,Frost Tails,167905,10066.859999999999,0.0,1088,14690.0,1.56,14792.51,0.0,9542.17,330,582,1597.0,11205.27,6725.759999999999,15675.24,133764.83000000002,5.74,5.85,37.2,0,9.7,79212,8.15,143.12,0.49,230.83,0.5800000000000001,12122.11,1112.67,13.0,131.24,173,98565,6.0,172,6063.17,120.0,59.269999999999996,64284.04,294,1.26,92.74,79545.97,DamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupportDamageDamageTankSupportSupport,1
